,id,created_at,cleaned_tweet
219,1388228970789806080,2021-04-30 20:29:13+00:00,lit world free creation soon home cap
220,1388228071824580608,2021-04-30 20:25:39+00:00,lit world free creation soon home cap
221,1388218933845511936,,
222,1388211616777326336,,
223,1388214843468091136,,
224,1388228096495521536,,
225,1388215157029957632,2021-04-30 19:34:19+00:00,lit world free creation soon home cap
226,1393537746438868736,,
227,1388219819686866688,,
228,1388214758042525696,2021-04-30 19:32:44+00:00,lit world free creation soon home cap
229,1393513132471898112,2021-05-15 10:26:35+00:00,nice lit world free creation soon home cap
230,1393513165653168128,2021-05-15 10:26:43+00:00,lit world free creation soon home cap
231,1393552010054619136,2021-05-15 13:01:04+00:00,lit world free creation soon home cap
232,1388219749268549632,2021-04-30 19:52:34+00:00,lit world free creation soon home cap
233,1388229737768570880,2021-04-30 20:32:16+00:00,lit world free creation soon home cap
234,1388228502369886208,2021-04-30 20:27:21+00:00,lit world free creation soon home cap
235,1388228628480200704,2021-04-30 20:27:51+00:00,lit world free creation soon home cap
236,1388215011030405120,2021-04-30 19:33:45+00:00,lit world free creation soon home cap
237,1393536635451502336,,
238,1388228656200183808,2021-04-30 20:27:58+00:00,lit world free creation soon home cap
239,1393551803384487936,2021-05-15 13:00:15+00:00,lit world free creation soon home cap
240,1388209153538072320,,
241,1388229669372137472,2021-04-30 20:31:59+00:00,lit world free creation soon home cap
242,1388228691134537728,2021-04-30 20:28:06+00:00,lit world free creation soon home cap
243,1388211703398100736,,
244,1388215035051216896,2021-04-30 19:33:50+00:00,lit world free creation soon home cap
245,1388214532212805632,2021-04-30 19:31:50+00:00,lit world free creation soon home cap
246,1388228705764270080,2021-04-30 20:28:10+00:00,lit world free creation soon home cap
247,1388219738719875072,2021-04-30 19:52:32+00:00,lit world free creation soon home cap
248,1393025276313956352,2021-05-14 02:08:01+00:00,lit world free creation soon home cap
249,1393551656835551232,2021-05-15 12:59:40+00:00,lit world free creation soon home cap
250,1388228710302502912,2021-04-30 20:28:11+00:00,lit world free creation soon home cap
251,1388214638425300736,,
252,1388228760537735168,2021-04-30 20:28:23+00:00,lit world free creation soon home cap
253,1388208938219233280,2021-04-30 19:09:37+00:00,lit world free creation soon home cap
254,1388209108021612288,,
255,1388212032470585088,,
256,1393551783247507456,2021-05-15 13:00:10+00:00,lit world free creation soon home cap
257,1388209107832819712,2021-04-30 19:10:17+00:00,lit world free creation soon home cap
258,1388214636118298624,2021-04-30 19:32:15+00:00,lit world free creation soon home cap
259,1388212088024092672,2021-04-30 19:22:08+00:00,lit world free creation soon home cap
260,1388219740909363200,2021-04-30 19:52:32+00:00,lit world free creation soon home cap
261,1388212133880635136,,
262,1388218951532941312,2021-04-30 19:49:24+00:00,lit world free creation soon home cap
263,1393550934538690304,,
264,1388229718764253184,2021-04-30 20:32:11+00:00,lit world free creation soon home cap
265,1388209153798295552,2021-04-30 19:10:28+00:00,lit world free creation soon home cap
266,1388215180828491520,,
267,1388208888445640704,2021-04-30 19:09:25+00:00,lit world free creation soon home cap
268,1388214482191621888,,
269,1388214505302159104,,
270,1393551885403975680,2021-05-15 13:00:35+00:00,lit world free creation soon home cap
271,1388229631690555136,,
272,1388211455334305536,,
273,1388229694760230912,2021-04-30 20:32:05+00:00,good project lit world free creation soon home cap
274,1393534041601847296,2021-05-15 11:49:40+00:00,lit world free creation soon home cap
275,1393533924215640064,2021-05-15 11:49:12+00:00,lit world free creation soon home cap
276,1388228885066702848,2021-04-30 20:28:52+00:00,lit world free creation soon home cap
277,1388208902706065408,2021-04-30 19:09:28+00:00,lit world free creation soon home cap
278,1388218974400237568,2021-04-30 19:49:30+00:00,lit world free creation soon home cap
279,1393519011539861504,2021-05-15 10:49:57+00:00,lit world free creation soon home cap
280,1388211985070891008,2021-04-30 19:21:43+00:00,lit world free creation soon home cap
281,1388208949334319104,2021-04-30 19:09:39+00:00,lit world free creation soon home cap
282,1388228862983561216,2021-04-30 20:28:47+00:00,lit world free creation soon home cap
